"GeographyCode","QS606EW0001","QS606EW0002","QS606EW0003","QS606EW0004","QS606EW0005","QS606EW0006","QS606EW0007","QS606EW0008","QS606EW0009","QS606EW0010","QS606EW0011","QS606EW0012","QS606EW0013","QS606EW0014","QS606EW0015","QS606EW0016","QS606EW0017","QS606EW0018","QS606EW0019","QS606EW0020","QS606EW0021","QS606EW0022","QS606EW0023","QS606EW0024","QS606EW0025","QS606EW0026","QS606EW0027","QS606EW0028","QS606EW0029","QS606EW0030","QS606EW0031","QS606EW0032","QS606EW0033","QS606EW0034","QS606EW0035","QS606EW0036","QS606EW0037","QS606EW0038","QS606EW0039","QS606EW0040","QS606EW0041","QS606EW0042","QS606EW0043","QS606EW0044","QS606EW0045","QS606EW0046","QS606EW0047","QS606EW0048","QS606EW0049","QS606EW0050","QS606EW0051","QS606EW0052","QS606EW0053","QS606EW0054","QS606EW0055","QS606EW0056","QS606EW0057","QS606EW0058","QS606EW0059","QS606EW0060","QS606EW0061","QS606EW0062","QS606EW0063","QS606EW0064","QS606EW0065","QS606EW0066","QS606EW0067","QS606EW0068","QS606EW0069","QS606EW0070","QS606EW0071","QS606EW0072","QS606EW0073","QS606EW0074","QS606EW0075","QS606EW0076","QS606EW0077","QS606EW0078","QS606EW0079","QS606EW0080","QS606EW0081","QS606EW0082","QS606EW0083","QS606EW0084","QS606EW0085","QS606EW0086","QS606EW0087","QS606EW0088","QS606EW0089","QS606EW0090","QS606EW0091","QS606EW0092","QS606EW0093","QS606EW0094","QS606EW0095","QS606EW0096","QS606EW0097","QS606EW0098","QS606EW0099","QS606EW0100","QS606EW0101","QS606EW0102","QS606EW0103","QS606EW0104","QS606EW0105","QS606EW0106","QS606EW0107","QS606EW0108","QS606EW0109","QS606EW0110","QS606EW0111","QS606EW0112","QS606EW0113","QS606EW0114","QS606EW0115","QS606EW0116","QS606EW0117","QS606EW0118","QS606EW0119","QS606EW0120","QS606EW0121","QS606EW0122","QS606EW0123","QS606EW0124","QS606EW0125"
"E00004338",148,39,29,5,4,11,9,0,0,0,0,10,1,3,0,6,56,6,2,2,2,0,0,10,7,3,0,8,8,32,4,20,1,0,0,1,6,31,1,0,1,0,0,0,0,0,0,11,9,0,2,19,0,1,13,3,0,2,7,6,1,3,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,3,2,0,1,2,1,0,1,0,6,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,0,0,2
"E00004339",117,27,17,1,1,8,7,0,0,0,0,10,0,4,1,5,41,7,2,0,3,0,2,3,1,2,0,7,7,24,2,13,2,0,0,0,7,21,0,0,0,0,0,0,0,0,0,2,1,1,0,19,0,0,10,8,0,1,12,10,0,8,0,2,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,3,3,0,0,2,1,0,1,0,6,5,4,1,0,1,0,1,2,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"E00004340",115,15,12,0,1,7,3,0,0,0,1,3,0,1,0,2,44,10,0,1,8,0,1,6,6,0,0,2,2,26,1,17,2,0,0,0,6,33,3,1,2,0,2,2,0,0,0,12,8,4,0,16,0,1,5,6,0,4,9,5,1,1,0,3,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,8,5,4,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,2,0,0,0,2
"E00004341",168,31,24,4,1,10,4,0,0,0,5,7,0,3,0,4,58,11,1,3,6,0,1,8,8,0,0,6,6,33,16,7,4,0,0,1,5,58,0,0,0,0,0,0,0,0,0,18,12,4,2,40,0,0,20,18,0,2,7,4,1,1,2,0,0,3,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,2,1,0,1,5,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,1,0,4
"E00004342",127,23,19,3,0,9,4,1,0,1,1,4,0,0,0,4,53,15,0,6,9,0,0,6,5,1,0,2,2,30,11,13,3,0,0,0,3,32,1,0,0,1,1,1,0,0,0,6,5,1,0,24,0,1,13,7,0,3,13,9,2,2,1,2,2,4,4,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1
"E00004343",133,19,19,5,0,7,5,1,0,0,1,0,0,0,0,0,54,8,1,0,7,0,0,6,6,0,0,6,6,34,13,11,3,0,0,0,7,37,0,0,0,0,0,0,0,0,0,7,5,1,1,30,0,0,21,5,0,4,10,6,1,5,0,0,0,4,4,3,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,5,3,2,0,1,2,0,1,0,1,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0
"E00004344",136,21,15,1,0,9,3,0,0,0,2,6,1,2,0,3,57,10,0,0,10,0,0,20,18,1,1,3,3,24,5,12,3,0,0,1,3,33,1,0,1,0,0,0,0,1,1,3,3,0,0,28,0,0,16,9,0,3,6,2,1,0,0,0,1,4,4,5,1,1,1,0,0,0,1,0,1,0,1,0,2,0,0,2,0,2,1,1,0,0,1,0,1,0,0,3,3,2,1,0,0,0,0,2,1,0,1,0,0,1,1,0,0,7,0,0,0,0,7,0,2,1,0,0,4
"E00004345",139,49,33,2,5,18,3,0,0,0,5,16,0,0,0,16,34,10,1,1,7,0,1,4,3,1,0,7,7,13,2,2,2,0,1,0,6,32,0,0,0,0,1,0,1,0,0,8,4,3,1,23,0,1,16,5,0,1,8,6,0,2,0,4,0,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10,2,2,0,0,8,0,0,8,0,3,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"E00004346",110,17,7,0,2,4,1,0,0,0,0,10,0,1,1,8,29,9,7,0,2,0,0,3,3,0,0,6,6,11,4,2,0,0,0,0,5,26,0,0,0,0,0,0,0,1,1,15,10,5,0,10,0,0,4,5,0,1,7,5,1,1,2,1,0,2,2,4,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,11,8,6,1,1,3,0,2,1,0,3,2,2,0,0,1,1,0,2,1,0,0,1,0,1,1,0,0,11,1,1,0,0,10,3,5,0,0,0,2
"E00004347",126,31,27,3,1,13,5,1,0,0,4,4,0,0,0,4,37,8,0,1,7,0,0,3,2,1,0,4,4,22,6,9,2,0,0,1,4,26,0,0,0,0,0,0,0,0,0,9,7,0,2,17,0,1,8,8,0,0,9,7,1,1,1,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,7,4,2,0,2,3,0,0,2,1,9,9,7,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0,4,1,0,0,1,0,2
"E00004348",138,34,26,2,1,15,5,0,0,1,2,8,0,0,0,8,49,2,0,0,2,0,0,10,7,3,0,9,9,28,6,12,4,1,1,0,4,22,0,0,0,0,1,1,0,0,0,11,6,2,3,10,0,0,3,6,0,1,8,5,0,2,1,2,0,3,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,4,3,0,1,4,1,2,1,0,6,5,5,0,0,1,1,0,2,1,0,0,1,0,1,1,0,0,8,1,1,0,0,7,0,2,1,0,1,3
"E00004349",158,40,31,2,2,14,9,0,0,0,4,9,0,2,0,7,47,3,0,2,1,0,0,13,9,4,0,4,4,27,16,7,3,0,0,0,1,36,0,0,0,0,5,3,2,0,0,11,5,5,1,20,0,0,13,5,0,2,17,11,0,4,1,5,1,6,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,5,0,1,6,1,1,4,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,2,0,1,0,0,0,1
"E00004350",119,26,24,5,0,13,5,0,0,0,1,2,0,0,0,2,45,6,0,0,5,0,1,7,7,0,0,3,3,29,11,13,2,0,0,0,3,29,1,0,1,0,0,0,0,0,0,9,7,1,1,19,0,0,7,11,0,1,8,6,1,1,0,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,4,3,0,1,3,0,1,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"E00004351",146,31,18,2,3,6,5,0,0,0,2,13,1,1,0,11,53,7,1,1,4,1,0,8,5,2,1,6,6,32,7,12,6,2,1,0,4,32,0,0,0,0,1,0,1,0,0,15,12,3,0,16,0,0,14,2,0,0,6,4,0,2,0,2,0,2,2,3,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,12,5,3,0,2,7,1,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1,0,1,1,0,3
"E00004352",150,49,37,4,0,18,7,0,0,1,7,12,0,4,0,8,45,5,0,2,3,0,0,8,7,1,0,5,5,27,10,7,2,0,0,1,7,37,1,1,0,0,0,0,0,0,0,8,3,4,1,28,0,2,15,7,0,4,5,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,0,5,0,1,3,1,3,2,2,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"E00004353",101,39,28,2,2,17,5,0,0,0,2,11,0,2,0,9,33,4,0,1,3,0,0,4,3,1,0,3,3,22,7,13,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,4,3,0,1,15,0,1,6,6,0,2,2,1,0,0,0,1,0,1,1,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,3,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"E00004354",146,40,33,5,3,15,5,0,0,1,4,7,0,1,1,5,44,4,1,2,1,0,0,6,5,1,0,4,4,30,4,18,4,0,0,1,3,35,0,0,0,0,1,0,1,0,0,6,2,3,1,28,0,2,9,16,0,1,9,3,0,1,0,2,0,6,6,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,7,1,1,0,0,6,1,0,5,0,4,3,3,0,0,1,0,1,4,2,1,0,1,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"E00004355",122,21,17,1,4,6,3,0,0,1,2,4,0,0,0,4,43,6,0,1,5,0,0,8,6,1,1,10,10,19,6,7,2,2,0,0,2,32,0,0,0,0,1,0,1,0,0,9,6,1,2,22,0,0,13,8,0,1,8,5,0,2,0,1,2,3,3,5,0,0,0,0,0,0,0,0,3,1,2,0,2,0,0,2,0,7,5,2,1,2,2,2,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1
"E00004356",162,39,29,3,2,12,8,1,0,1,2,10,0,2,0,8,57,9,1,0,7,1,0,13,10,1,2,6,6,29,10,11,3,0,0,2,3,38,0,0,0,0,0,0,0,0,0,18,14,3,1,20,0,0,15,2,0,3,14,8,2,3,0,3,0,6,6,5,3,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,7,0,0,0,0,7,0,2,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"E00004357",164,45,32,4,1,16,8,0,1,0,2,13,0,4,0,9,60,7,0,0,7,0,0,6,4,2,0,8,8,39,11,19,4,0,0,0,5,39,2,0,1,1,1,0,1,0,0,10,5,1,4,26,0,0,19,7,0,0,6,3,1,0,0,2,0,3,3,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,10,1,1,0,0,9,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0
"E00004358",116,22,14,0,2,10,2,0,0,0,0,8,0,2,0,6,37,7,3,2,2,0,0,6,4,1,1,6,6,18,7,8,1,0,0,0,2,25,0,0,0,0,1,0,1,1,1,3,3,0,0,20,1,0,9,10,0,0,11,8,0,2,3,3,0,3,3,4,0,0,1,0,0,0,1,0,1,0,1,0,2,0,0,2,0,9,5,5,0,0,4,0,0,3,1,4,2,1,1,0,2,1,1,2,0,0,0,0,0,2,1,0,1,2,0,0,0,0,2,0,1,0,0,0,1
"E00004359",150,40,30,4,2,15,6,0,0,1,2,10,0,1,0,9,47,8,2,2,4,0,0,5,4,1,0,4,4,30,14,8,2,2,0,0,4,44,2,0,2,0,2,0,2,0,0,16,12,1,3,24,0,0,12,8,0,4,12,11,0,5,0,5,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,1,3,0,0,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004360",153,39,26,1,1,17,4,1,0,0,2,13,1,4,0,8,52,5,1,1,3,0,0,7,6,1,0,8,8,32,9,11,2,2,1,0,7,23,1,1,0,0,3,3,0,0,0,5,5,0,0,14,0,1,7,4,0,2,11,6,0,1,0,3,2,5,5,5,0,0,3,0,0,0,1,2,1,1,0,0,1,0,0,0,1,11,4,3,0,1,7,3,2,2,0,3,3,2,0,1,0,0,0,4,2,1,1,0,0,2,2,0,0,5,0,0,0,0,5,1,2,0,0,0,2
"E00004361",187,37,21,3,1,10,2,2,0,0,3,16,0,7,0,9,41,5,3,0,1,0,1,6,3,2,1,8,8,22,6,8,2,2,2,0,2,36,0,0,0,0,2,2,0,1,1,19,16,1,2,14,0,0,5,8,0,1,12,7,0,3,1,2,1,5,5,21,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,20,1,5,5,4,0,1,0,0,0,0,0,15,14,14,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,19,0,0,0,0,19,2,3,1,0,2,11
"E00004362",133,9,4,0,0,3,1,0,0,0,0,5,0,3,0,2,26,2,0,1,1,0,0,7,2,0,5,10,10,7,1,3,0,1,0,0,2,19,1,1,0,0,1,0,1,1,1,4,4,0,0,12,0,0,2,6,0,4,19,10,2,2,2,2,2,9,9,8,1,1,1,0,0,1,0,0,4,2,2,0,2,0,0,2,0,11,9,3,0,6,2,1,1,0,0,16,15,13,1,1,1,1,0,7,0,0,0,0,0,7,6,0,1,18,0,0,0,0,18,1,3,2,1,1,10
"E00004363",136,10,5,0,2,1,0,0,0,0,2,5,0,3,0,2,20,3,0,0,3,0,0,4,2,0,2,8,8,5,0,1,0,0,1,0,3,14,2,2,0,0,1,1,0,0,0,5,1,2,2,6,0,0,0,6,0,0,19,13,0,3,1,9,0,6,6,12,0,0,2,0,0,1,1,0,2,1,1,0,8,0,0,7,1,12,6,1,0,5,6,1,3,1,1,16,15,12,3,0,1,1,0,8,4,1,0,1,2,4,4,0,0,25,0,0,0,0,25,2,4,4,1,1,13
"E00004364",206,11,8,0,1,5,0,0,0,1,1,3,0,1,0,2,49,5,1,1,3,0,0,7,5,0,2,10,10,27,3,16,5,0,0,1,2,37,4,3,1,0,3,0,3,0,0,9,8,0,1,21,0,0,7,10,0,4,20,18,2,4,1,10,1,2,2,15,0,0,2,0,1,0,1,0,1,0,1,0,12,2,0,10,0,17,13,7,0,6,4,1,2,1,0,27,16,12,1,3,11,11,0,9,0,0,0,0,0,9,8,0,1,21,2,0,1,1,19,1,2,4,1,0,11
"E00004365",173,41,27,2,2,17,5,0,0,0,1,14,0,4,0,10,68,12,0,2,6,1,3,14,9,3,2,14,14,28,5,12,2,0,2,0,7,43,2,2,0,0,0,0,0,0,0,17,17,0,0,24,0,0,9,12,0,3,9,4,0,3,0,1,0,5,5,3,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,1,0,0,1,1,0,0,1,0,4,2,1,1,0,2,2,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0
"E00004366",97,7,3,0,2,1,0,0,0,0,0,4,0,4,0,0,14,3,1,0,2,0,0,2,0,1,1,6,6,3,0,1,0,0,0,0,2,11,2,1,0,1,3,2,1,0,0,3,3,0,0,3,0,0,1,0,0,2,16,10,0,4,1,4,1,6,6,6,0,0,1,0,0,1,0,0,1,0,1,0,4,0,1,3,0,13,11,5,0,6,2,0,0,2,0,8,8,6,1,1,0,0,0,8,2,0,0,2,0,6,6,0,0,14,0,0,0,0,14,4,7,0,0,0,3
"E00004367",125,11,7,0,0,2,1,0,0,0,4,4,0,2,0,2,33,5,0,0,5,0,0,9,8,0,1,3,3,16,5,5,1,2,0,0,3,20,3,1,1,1,1,1,0,0,0,5,4,1,0,11,0,0,3,4,0,4,16,10,1,0,4,5,0,6,6,13,0,0,2,0,0,1,1,0,3,1,2,0,8,0,0,5,3,12,10,8,0,2,2,0,0,2,0,8,7,6,1,0,1,1,0,4,1,0,0,0,1,3,2,0,1,8,1,0,1,0,7,0,1,1,0,1,4
"E00004368",220,46,29,4,1,13,8,1,0,0,2,17,0,5,0,12,93,16,4,4,8,0,0,18,7,4,7,17,17,42,11,9,8,2,0,0,12,57,2,1,0,1,4,1,3,0,0,18,18,0,0,33,0,1,15,12,0,5,8,5,1,1,0,2,1,3,3,4,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,6,5,5,0,0,1,0,1,0,0,3,3,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,1,0,1,1,0,0,0,0,0
"E00004369",99,7,4,1,0,0,0,2,0,0,1,3,0,1,0,2,16,3,1,1,1,0,0,5,4,0,1,1,1,7,1,0,2,2,0,0,2,14,3,1,1,1,1,1,0,0,0,4,0,1,3,6,0,0,2,3,0,1,9,5,2,0,1,0,2,4,4,15,0,0,2,0,2,0,0,0,7,4,3,0,6,1,0,4,1,17,16,14,0,2,1,1,0,0,0,8,8,6,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,12,0,0,0,0,12,2,2,2,1,1,4
"E00004370",105,13,6,0,0,0,0,2,1,1,2,7,0,2,2,3,18,1,0,0,1,0,0,9,6,0,3,2,2,6,0,1,0,2,1,0,2,12,0,0,0,0,2,0,2,0,0,5,3,1,1,5,0,0,3,1,0,1,11,9,1,1,0,7,0,2,2,9,3,3,3,0,1,0,2,0,2,2,0,0,1,0,0,1,0,13,9,8,0,1,4,2,0,2,0,7,7,6,1,0,0,0,0,12,1,0,0,0,1,11,10,1,0,10,1,0,0,1,9,2,0,2,0,1,4
"E00004371",76,4,3,0,0,0,0,0,0,0,3,1,0,0,0,1,8,1,0,0,1,0,0,2,1,1,0,2,2,3,1,1,0,1,0,0,0,18,0,0,0,0,1,1,0,1,1,10,9,1,0,6,0,0,1,2,0,3,13,7,1,4,2,0,0,6,6,6,0,0,0,0,0,0,0,0,2,1,1,0,4,0,0,4,0,5,4,2,0,2,1,0,1,0,0,5,3,3,0,0,2,2,0,5,1,0,1,0,0,4,4,0,0,12,0,0,0,0,12,1,5,1,0,1,4
"E00004372",140,13,8,2,2,2,0,1,0,0,1,5,0,1,0,4,45,9,1,3,5,0,0,9,3,1,5,10,10,17,4,3,6,1,0,0,3,29,2,1,0,1,3,1,2,0,0,9,5,0,4,15,0,0,8,5,0,2,10,8,2,2,0,4,0,2,2,6,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,4,0,8,4,3,0,1,4,3,1,0,0,13,10,8,1,1,3,1,2,8,2,1,0,1,0,6,6,0,0,8,1,0,1,0,7,2,1,0,0,0,4
"E00004373",130,7,4,1,1,1,0,1,0,0,0,3,0,0,0,3,11,2,1,0,1,0,0,3,3,0,0,4,4,2,0,0,0,0,1,0,1,19,0,0,0,0,3,0,3,0,0,8,5,0,3,8,0,0,1,2,0,5,23,17,1,1,6,6,3,6,6,10,0,0,2,0,1,0,1,0,3,1,2,0,5,0,0,4,1,17,13,6,1,6,4,2,0,2,0,12,10,7,2,1,2,2,0,7,2,0,0,1,1,5,5,0,0,24,2,0,0,2,22,5,5,1,0,0,11
"E00004374",84,4,2,0,1,0,0,0,0,0,1,2,0,0,0,2,18,5,2,0,3,0,0,1,0,0,1,2,2,10,2,3,0,1,1,0,3,15,4,3,0,1,0,0,0,0,0,5,3,2,0,6,0,1,1,3,0,1,16,6,0,4,1,0,1,10,10,5,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,7,6,3,0,3,1,1,0,0,0,12,8,7,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,1,2,1,0,0,3
"E00004375",139,25,18,1,2,12,3,0,0,0,0,7,0,0,0,7,55,6,0,2,4,0,0,8,5,3,0,13,13,28,11,9,4,0,0,0,4,34,0,0,0,0,1,0,1,0,0,12,11,0,1,21,0,0,9,9,0,3,11,6,0,2,0,4,0,5,5,3,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,3,3,1,1,1,0,0,0,0,0,4,3,1,2,0,1,1,0,1,0,0,0,0,0,1,1,0,0,3,1,0,1,0,2,0,1,1,0,0,0
"E00004376",181,11,9,1,3,4,0,1,0,0,0,2,0,0,0,2,53,12,2,3,5,0,2,9,6,0,3,10,10,22,2,7,4,1,0,0,8,45,1,0,0,1,3,1,2,1,1,14,13,1,0,26,0,0,4,14,1,7,19,12,1,3,3,1,4,7,7,10,2,2,3,0,0,0,3,0,3,1,1,1,2,1,0,1,0,15,10,8,0,2,5,1,0,4,0,10,9,9,0,0,1,1,0,3,1,0,0,0,1,2,2,0,0,15,2,1,1,0,13,2,2,3,0,2,4
"E00004377",61,9,7,0,2,0,1,0,0,0,4,2,0,0,0,2,10,0,0,0,0,0,0,1,0,0,1,5,5,4,0,0,1,0,1,0,2,3,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,5,5,1,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,8,8,3,0,5,0,0,0,0,0,9,6,6,0,0,3,3,0,6,1,0,0,0,1,5,5,0,0,9,0,0,0,0,9,2,0,2,1,1,3
"E00004378",166,28,23,1,2,11,3,2,0,0,4,5,0,3,0,2,57,9,2,2,5,0,0,10,6,0,4,9,9,29,3,8,5,3,0,0,10,38,1,0,1,0,0,0,0,1,1,13,11,2,0,23,0,1,11,10,0,1,8,7,3,1,0,2,1,1,1,8,0,0,1,0,1,0,0,0,3,0,2,1,4,0,0,3,1,12,9,4,1,4,3,2,1,0,0,2,2,2,0,0,0,0,0,5,2,0,1,0,1,3,3,0,0,8,2,0,1,1,6,0,3,0,0,2,1
"E00004379",153,33,25,4,2,13,5,1,0,0,0,8,0,6,0,2,63,8,2,2,4,0,0,13,10,1,2,10,10,32,12,9,7,0,1,0,3,30,1,0,0,1,1,1,0,0,0,8,7,1,0,20,0,1,15,4,0,0,12,10,3,0,2,3,2,2,2,3,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,3,2,1,0,1,1,0,0,0,1,3,3,3,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,4,0,0,0,0,4,3,0,0,0,0,1
"E00004380",113,10,5,1,0,4,0,0,0,0,0,5,0,1,2,2,21,5,1,0,4,0,0,4,1,1,2,1,1,11,1,5,1,2,0,0,2,20,3,0,0,3,0,0,0,2,2,3,2,0,1,12,0,0,3,8,0,1,13,9,2,3,0,4,0,4,4,11,2,2,2,0,0,0,2,0,2,1,1,0,5,0,0,5,0,9,7,4,0,3,2,0,1,1,0,9,7,6,1,0,2,2,0,8,2,0,1,0,1,6,6,0,0,12,0,0,0,0,12,3,3,1,0,1,4
"E00004381",185,28,16,1,4,8,0,0,0,1,2,12,0,2,0,10,61,12,2,0,9,1,0,13,9,3,1,18,18,18,6,4,1,0,0,1,6,51,1,0,0,1,6,2,4,0,0,27,22,4,1,17,0,0,8,8,0,1,10,5,2,1,1,0,1,5,5,8,0,0,0,0,0,0,0,0,6,0,1,5,2,0,0,1,1,16,7,2,0,5,9,7,2,0,0,7,5,4,0,1,2,2,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,3,0,0,0,0,0,3
"E00004382",151,24,14,1,1,10,1,1,0,0,0,10,0,1,0,9,47,5,1,2,2,0,0,9,6,1,2,6,6,27,10,10,2,0,0,0,5,38,4,2,0,2,0,0,0,0,0,12,6,4,2,22,1,1,8,9,0,3,10,6,0,3,1,2,0,4,4,8,1,1,2,0,1,0,1,0,3,1,2,0,2,0,0,2,0,9,8,3,0,5,1,1,0,0,0,5,4,4,0,0,1,1,0,5,1,0,0,0,1,4,4,0,0,5,0,0,0,0,5,2,3,0,0,0,0
"E00004383",130,21,13,0,1,7,1,2,0,0,2,8,0,4,0,4,57,10,1,1,8,0,0,10,9,0,1,11,11,26,5,7,1,1,3,1,8,23,1,0,0,1,1,0,1,1,1,10,8,2,0,10,0,1,2,6,0,1,9,7,0,3,1,3,0,2,2,4,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,0,5,4,1,0,3,1,1,0,0,0,3,2,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,7,0,0,0,0,7,0,0,4,0,0,3
"E00004384",116,15,10,1,0,7,0,1,0,1,0,5,0,1,0,4,44,12,1,2,8,0,1,2,1,1,0,9,9,21,5,6,2,0,1,1,6,31,1,0,0,1,2,2,0,1,1,18,17,1,0,9,0,0,1,8,0,0,5,4,1,2,1,0,0,1,1,9,2,2,2,1,1,0,0,0,2,1,1,0,3,0,1,2,0,5,4,2,1,1,1,1,0,0,0,4,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,1,0,0,1
"E00004385",122,17,12,0,1,9,0,0,0,0,2,5,0,1,0,4,54,12,1,2,9,0,0,9,4,2,3,10,10,23,4,10,3,0,1,0,5,25,1,1,0,0,2,0,2,0,0,12,10,1,1,10,0,0,4,6,0,0,8,7,2,1,0,1,3,1,1,5,0,0,1,0,0,0,1,0,3,2,0,1,1,0,0,1,0,9,6,3,2,1,3,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0,0,0,0,1
"E00004386",132,20,14,1,0,8,4,0,0,0,1,6,0,1,1,4,54,8,1,1,6,0,0,10,7,2,1,7,7,29,9,7,2,1,1,1,8,36,0,0,0,0,1,1,0,0,0,24,21,2,1,11,0,0,6,5,0,0,9,4,3,1,0,0,0,5,5,3,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,7,6,4,0,2,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"E00004387",130,11,7,0,1,3,1,0,0,1,1,4,0,2,0,2,54,12,2,2,7,1,0,7,5,0,2,12,12,23,2,13,3,0,1,0,4,30,2,0,1,1,1,0,1,0,0,14,13,0,1,13,0,1,3,6,0,3,11,6,0,1,1,3,1,5,5,4,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,2,4,4,3,1,0,0,0,0,0,0,7,5,4,1,0,2,1,1,4,1,0,0,0,1,3,1,0,2,5,1,0,1,0,4,0,2,0,0,0,2
