"GeographyCode","QS203EW0001","QS203EW0002","QS203EW0003","QS203EW0004","QS203EW0005","QS203EW0006","QS203EW0007","QS203EW0008","QS203EW0009","QS203EW0010","QS203EW0011","QS203EW0012","QS203EW0013","QS203EW0014","QS203EW0015","QS203EW0016","QS203EW0017","QS203EW0018","QS203EW0019","QS203EW0020","QS203EW0021","QS203EW0022","QS203EW0023","QS203EW0024","QS203EW0025","QS203EW0026","QS203EW0027","QS203EW0028","QS203EW0029","QS203EW0030","QS203EW0031","QS203EW0032","QS203EW0033","QS203EW0034","QS203EW0035","QS203EW0036","QS203EW0037","QS203EW0038","QS203EW0039","QS203EW0040","QS203EW0041","QS203EW0042","QS203EW0043","QS203EW0044","QS203EW0045","QS203EW0046","QS203EW0047","QS203EW0048","QS203EW0049","QS203EW0050","QS203EW0051","QS203EW0052","QS203EW0053","QS203EW0054","QS203EW0055","QS203EW0056","QS203EW0057","QS203EW0058","QS203EW0059","QS203EW0060","QS203EW0061","QS203EW0062","QS203EW0063","QS203EW0064","QS203EW0065","QS203EW0066","QS203EW0067","QS203EW0068","QS203EW0069","QS203EW0070","QS203EW0071","QS203EW0072","QS203EW0073","QS203EW0074","QS203EW0075","QS203EW0076","QS203EW0077","QS203EW0078"
"E00004538",193,153,129,120,0,5,4,0,0,0,0,0,0,3,21,15,14,0,3,5,3,1,2,1,0,1,0,0,6,5,1,10,0,3,0,2,1,6,0,3,2,0,1,1,16,6,0,6,0,0,0,0,8,4,0,4,0,0,2,2,0,0,13,4,3,1,0,8,1,1,0,1,0,1,0,1,0,0
"E00004539",133,107,81,77,0,3,1,0,0,0,0,0,0,4,22,18,12,1,1,4,2,2,2,6,0,0,0,6,4,0,4,5,0,3,0,0,3,2,0,0,0,0,2,0,11,0,0,0,2,0,0,2,7,7,0,0,0,0,2,2,0,0,8,4,4,0,1,1,2,1,1,2,0,2,2,0,0,0
"E00004540",365,256,210,200,1,7,2,0,0,0,1,0,0,8,37,27,22,4,3,8,0,2,5,5,0,3,0,2,10,0,10,18,1,5,2,2,1,12,0,5,0,0,7,0,77,1,0,1,3,0,1,2,66,53,5,3,4,1,7,4,3,0,10,2,0,2,3,2,3,1,2,4,0,4,2,2,0,0
"E00004541",219,169,133,127,1,5,0,0,0,0,0,0,0,6,30,16,14,3,0,4,3,0,4,2,0,1,0,1,14,0,14,16,3,4,0,2,2,9,0,2,0,0,7,0,17,2,2,0,2,1,0,1,11,11,0,0,0,0,2,1,1,0,17,8,7,1,0,7,2,0,2,0,0,0,0,0,0,0
"E00004542",360,286,199,189,1,7,2,0,0,0,0,0,0,7,80,59,50,6,5,23,3,5,8,9,0,6,0,3,21,4,17,17,6,6,0,3,3,5,0,3,1,0,1,0,40,8,2,6,3,1,0,2,22,17,3,2,0,0,6,3,3,1,11,4,4,0,0,6,1,0,1,6,0,6,4,2,0,0
"E00004543",214,184,151,133,2,13,3,0,0,0,0,0,0,2,31,24,21,3,3,4,0,3,8,3,0,1,0,2,7,0,7,3,1,0,0,0,0,2,0,0,2,0,0,0,9,2,1,1,1,0,1,0,3,2,1,0,0,0,3,1,2,0,18,16,15,1,1,1,0,0,0,0,0,0,0,0,0,0
"E00004544",286,175,148,142,2,2,1,0,1,0,0,0,0,4,23,20,17,1,2,3,4,1,6,3,0,0,0,3,3,0,3,15,1,9,2,2,5,5,0,1,0,0,4,0,79,2,0,2,9,6,2,1,49,47,2,0,0,0,18,13,5,1,14,4,3,1,0,7,3,0,3,3,0,3,1,2,0,0
"E00004545",451,312,254,241,2,4,6,0,1,0,0,0,0,0,58,40,28,4,3,8,4,3,6,12,2,5,1,4,18,1,17,40,3,15,3,1,11,22,0,6,3,0,13,0,86,5,2,3,15,4,5,6,50,42,4,0,0,4,16,11,5,0,7,2,2,0,0,2,3,1,2,6,0,6,4,2,0,0
"E00004546",224,167,133,122,1,5,5,0,0,0,0,0,0,6,28,27,23,5,1,10,0,2,5,4,1,3,0,0,1,0,1,19,2,7,0,5,2,10,1,2,2,1,4,0,24,3,0,3,8,3,2,3,3,0,1,0,1,1,8,3,5,2,9,4,3,1,0,4,1,1,0,5,0,5,5,0,0,0
"E00004547",406,262,177,165,1,8,3,0,0,0,0,0,0,7,78,57,46,4,10,13,0,1,18,11,1,1,5,4,21,5,16,19,4,10,1,2,7,5,0,2,1,0,2,0,99,3,0,3,30,18,4,8,49,36,12,1,0,0,16,2,14,1,23,11,6,5,3,4,5,2,3,3,0,3,1,2,0,0
"E00004548",208,160,128,114,6,4,4,0,0,0,0,0,0,10,22,17,9,4,1,2,1,0,1,8,0,4,0,4,5,4,1,8,1,3,3,0,0,4,0,0,2,0,2,0,22,3,0,3,6,2,1,3,8,5,2,0,0,1,5,4,1,0,10,4,4,0,0,5,1,0,1,8,0,8,8,0,0,0
"E00004549",288,209,162,154,0,6,2,0,0,0,0,0,0,6,41,32,25,6,3,6,1,4,5,7,0,4,3,0,9,0,9,18,2,6,2,1,3,10,4,4,1,0,1,0,49,4,1,3,4,1,1,2,31,29,1,1,0,0,10,3,7,0,10,1,1,0,0,5,4,1,3,2,0,2,2,0,0,0
"E00004550",389,282,242,235,0,6,1,0,0,0,0,0,0,3,37,32,21,2,2,7,4,3,3,11,0,1,0,10,5,0,5,25,4,2,0,0,2,19,1,11,0,0,7,0,65,6,0,6,8,4,3,1,42,38,2,1,0,1,9,7,2,0,9,3,2,1,0,2,4,1,3,8,0,8,7,1,0,0
"E00004551",428,322,239,224,1,12,2,0,0,0,1,0,0,9,73,58,47,12,4,10,2,4,15,11,4,2,0,5,15,1,14,30,0,8,2,1,5,22,5,0,8,0,9,0,43,10,2,8,8,3,1,4,12,7,4,0,1,0,12,0,12,1,20,13,10,3,1,4,2,1,1,13,0,13,12,1,0,0
"E00004552",317,224,189,182,0,4,2,0,1,0,0,0,0,2,33,23,19,3,1,3,2,2,8,4,0,3,0,1,10,4,6,17,0,6,1,3,2,11,2,2,2,0,5,0,57,5,3,2,7,2,4,1,40,35,2,3,0,0,3,2,1,2,9,5,3,2,0,4,0,0,0,10,0,10,7,3,0,0
"E00004553",301,214,169,162,1,5,1,0,0,0,0,0,0,10,35,23,19,6,2,5,3,1,2,4,0,2,0,2,12,1,11,20,4,5,0,1,4,11,1,4,1,1,4,0,48,4,0,4,7,4,3,0,33,29,0,1,3,0,3,1,2,1,17,9,7,2,0,8,0,0,0,2,0,2,1,1,0,0
"E00004554",406,253,163,153,0,5,5,0,0,0,0,0,0,8,82,57,41,13,4,12,2,1,9,16,2,7,0,7,25,4,21,28,4,6,0,0,6,18,2,7,3,2,4,0,91,6,0,6,41,10,19,12,15,1,13,0,1,0,27,0,27,2,29,20,16,4,0,9,0,0,0,5,0,5,3,2,0,0
"E00004555",327,246,212,209,1,1,1,0,0,0,0,0,0,2,32,26,23,1,4,6,0,9,3,3,1,1,0,1,6,2,4,16,3,6,2,4,0,7,0,0,1,0,6,0,60,1,0,1,2,0,2,0,51,45,4,2,0,0,6,4,2,0,3,2,1,1,0,0,1,0,1,2,0,1,1,0,1,0
"E00004556",301,203,152,144,3,2,3,0,0,0,0,0,0,5,46,33,29,0,4,13,0,5,7,4,0,1,0,3,13,1,12,22,2,4,0,2,2,16,0,8,1,0,7,0,61,9,0,9,18,9,6,3,26,20,5,0,0,1,8,2,6,0,10,3,2,1,0,3,4,0,4,5,0,5,3,2,0,0
"E00004557",177,131,103,100,0,3,0,0,0,0,0,0,0,2,26,16,15,0,2,6,0,5,2,1,0,0,0,1,10,0,10,17,1,4,0,4,0,12,0,3,1,0,8,0,20,3,0,3,4,2,2,0,8,8,0,0,0,0,5,5,0,0,6,3,3,0,0,2,1,0,1,3,0,3,1,2,0,0
"E00004558",277,177,140,129,2,5,4,0,0,0,1,0,0,6,30,25,20,2,5,11,0,2,0,5,0,4,0,1,5,0,5,13,2,5,1,0,4,5,0,0,2,0,3,1,64,4,2,2,17,7,7,3,28,22,3,0,2,1,15,6,9,0,20,13,12,1,1,6,0,0,0,3,0,2,2,0,1,0
"E00004559",503,356,216,209,1,2,4,0,0,0,0,0,0,3,137,104,82,28,11,15,3,14,11,22,2,13,3,4,33,14,19,25,6,0,0,0,0,19,1,5,2,1,10,0,92,2,1,1,45,21,17,7,31,13,15,1,1,1,14,1,13,0,18,12,10,2,0,5,1,0,1,12,0,11,5,6,1,0
"E00004560",227,185,153,146,0,2,5,0,0,0,0,0,0,1,31,20,16,1,4,3,1,4,3,4,0,1,0,3,11,1,10,8,4,0,0,0,0,3,0,1,1,0,1,1,21,7,0,7,4,0,4,0,9,7,1,1,0,0,1,0,1,0,10,6,4,2,0,4,0,0,0,3,0,3,1,2,0,0
"E00004561",268,206,125,119,1,1,4,0,0,0,0,0,0,3,78,64,37,18,3,7,0,4,5,27,0,22,2,3,14,1,13,7,1,2,1,0,1,4,0,0,1,0,3,0,45,1,0,1,14,1,4,9,21,14,4,0,3,0,9,0,9,0,6,2,1,1,0,3,1,0,1,4,0,4,4,0,0,0
"E00004562",272,217,157,152,0,4,1,0,0,0,0,0,0,9,51,49,46,6,4,4,0,2,30,3,0,0,0,3,2,0,2,18,0,7,2,2,3,11,2,5,0,0,4,0,27,7,5,2,2,0,2,0,13,9,1,2,0,1,5,2,3,0,8,6,6,0,0,1,1,0,1,2,0,2,2,0,0,0
"E00004563",579,453,405,381,3,6,15,0,0,0,0,0,0,13,35,30,23,5,4,4,0,3,7,7,0,2,0,5,5,1,4,70,2,14,5,6,3,54,0,41,1,0,12,0,26,11,2,9,2,0,2,0,5,4,1,0,0,0,7,3,4,1,20,10,8,2,2,8,0,0,0,10,0,10,7,3,0,0
"E00004564",297,239,161,149,0,6,5,0,1,1,0,0,0,3,74,73,59,5,5,2,5,3,39,14,0,2,2,10,1,0,1,33,4,11,1,4,6,18,0,12,3,0,3,0,12,2,1,1,2,0,2,0,7,0,4,2,0,1,1,0,1,0,7,5,3,2,0,0,2,2,0,6,0,6,5,1,0,0
"E00004565",309,231,177,170,1,4,1,0,1,0,0,0,0,17,37,26,18,1,0,1,6,1,9,8,0,4,0,4,11,2,9,38,3,4,2,2,0,31,1,7,0,0,23,0,25,2,2,0,2,0,2,0,12,10,0,0,2,0,8,4,4,1,13,1,1,0,0,9,3,1,2,2,0,2,2,0,0,0
"E00004566",284,245,215,203,1,8,3,0,0,0,0,0,0,8,22,16,15,3,1,3,0,2,6,1,0,0,0,1,6,1,5,12,1,0,0,0,0,11,1,4,5,0,1,0,16,1,0,1,6,0,3,3,3,0,2,0,1,0,6,3,3,0,7,4,3,1,0,1,2,1,1,4,0,4,3,1,0,0
"E00004567",385,284,251,237,1,4,7,0,2,0,0,0,0,5,28,21,13,1,0,4,1,4,3,8,3,2,0,3,7,0,7,40,5,11,3,3,5,24,2,16,2,1,3,0,53,2,2,0,6,4,0,2,36,35,0,1,0,0,9,2,7,0,8,3,3,0,0,0,5,5,0,0,0,0,0,0,0,0
"E00004568",359,295,229,225,0,3,1,0,0,0,0,0,0,14,52,38,28,2,3,5,7,3,8,10,0,1,0,9,14,2,12,17,0,3,0,0,3,14,2,10,1,0,1,0,18,4,0,4,4,0,1,3,5,1,3,1,0,0,5,2,3,0,16,13,4,9,0,2,1,0,1,13,0,13,11,2,0,0
"E00004569",325,278,238,219,7,7,5,0,0,1,0,0,0,12,27,23,15,8,1,1,1,1,3,8,0,4,1,3,4,0,4,8,2,2,2,0,0,4,0,1,1,0,2,0,11,0,0,0,3,1,1,1,7,0,7,0,0,0,1,0,1,0,21,11,8,3,0,7,3,2,1,7,0,7,7,0,0,0
"E00004570",316,273,236,222,2,3,9,0,0,0,1,0,0,5,31,27,22,7,2,3,7,0,3,5,0,1,0,4,4,0,4,9,3,1,0,0,1,5,3,0,1,0,1,0,20,6,0,6,2,1,0,1,3,2,0,1,0,0,9,6,3,0,11,8,5,3,0,0,3,0,3,3,0,3,3,0,0,0
"E00004571",333,267,227,217,1,6,3,0,0,0,0,0,0,6,34,30,25,12,2,2,1,2,6,5,0,1,0,4,4,1,3,18,2,4,1,2,1,12,0,4,5,0,3,0,21,1,0,1,4,0,2,2,3,0,2,0,1,0,10,2,8,3,17,8,5,3,0,6,3,0,3,10,0,10,8,2,0,0
"E00004572",382,278,214,199,1,11,3,0,0,0,0,0,0,5,59,54,50,13,10,9,5,5,8,4,0,1,0,3,5,0,5,23,4,9,0,0,9,10,1,3,4,0,2,0,44,12,5,7,7,1,4,2,15,10,2,0,0,3,10,6,4,0,25,15,14,1,2,8,0,0,0,12,0,12,10,2,0,0
"E00004573",335,278,225,207,2,9,7,0,0,0,0,0,0,8,45,42,20,1,3,5,0,3,8,22,0,8,0,14,3,1,2,11,0,1,1,0,0,10,0,7,2,0,1,0,28,1,0,1,10,4,4,2,8,3,2,2,0,1,9,0,9,0,10,4,3,1,1,1,4,1,3,8,0,8,7,1,0,0
"E00004574",372,312,254,238,5,9,2,0,0,0,0,0,0,10,48,43,36,14,6,3,3,1,9,7,1,3,1,2,5,1,4,8,0,2,0,2,0,6,1,0,2,0,3,0,33,7,0,7,2,1,0,1,8,5,1,2,0,0,15,13,2,1,14,11,10,1,0,0,3,1,2,5,0,5,2,3,0,0
"E00004575",342,296,244,227,5,5,7,0,0,0,0,0,0,8,44,36,23,7,5,6,1,1,3,13,0,11,0,2,8,2,6,5,1,1,0,1,0,3,0,1,1,0,1,0,20,4,1,3,9,2,2,5,0,0,0,0,0,0,7,5,2,0,15,12,10,2,0,3,0,0,0,6,0,6,4,2,0,0
"E00004576",354,292,248,238,0,7,3,0,0,0,0,0,0,14,30,27,22,2,3,3,3,4,7,5,1,2,0,2,3,0,3,13,0,5,0,3,2,8,0,1,1,2,4,0,34,8,3,5,4,3,0,1,17,10,7,0,0,0,5,2,3,0,14,8,6,2,0,3,3,0,3,1,0,1,0,1,0,0
"E00004577",334,282,246,229,1,13,3,0,0,0,0,0,0,15,21,18,10,1,4,0,0,3,2,8,0,3,2,3,3,1,2,8,0,1,0,1,0,7,0,3,3,0,1,0,29,8,0,8,3,1,0,2,16,14,2,0,0,0,2,0,2,0,11,7,6,1,0,1,3,1,2,4,0,4,3,1,0,0
"E00004578",283,226,182,176,0,6,0,0,0,0,0,0,0,9,35,24,18,3,9,2,1,0,3,6,1,4,0,1,11,3,8,19,2,5,1,0,4,12,0,5,1,1,5,0,14,2,1,1,9,2,1,6,2,2,0,0,0,0,1,0,1,0,17,10,9,1,1,2,4,1,3,7,0,7,4,3,0,0
"E00004579",253,216,186,174,0,6,6,0,0,0,0,0,0,9,21,14,9,2,2,2,0,0,3,5,0,2,0,3,7,0,7,9,6,1,1,0,0,2,0,1,1,0,0,0,17,0,0,0,7,2,3,2,6,2,3,1,0,0,4,1,3,0,11,8,5,3,0,3,0,0,0,0,0,0,0,0,0,0
"E00004580",301,256,210,203,1,5,1,0,0,0,0,0,0,7,39,30,18,3,4,3,1,1,6,12,0,6,0,6,9,0,9,11,0,0,0,0,0,11,1,2,4,0,4,0,16,3,1,2,7,3,2,2,4,2,2,0,0,0,2,2,0,0,12,9,6,3,0,3,0,0,0,6,0,6,6,0,0,0
"E00004581",236,187,167,160,3,4,0,0,0,0,0,0,0,5,15,13,9,3,1,1,0,2,2,4,0,2,0,2,2,0,2,8,1,4,0,3,1,3,0,0,0,1,2,0,23,0,0,0,11,2,5,4,8,6,0,0,0,2,4,1,3,0,10,6,5,1,0,4,0,0,0,7,0,7,6,1,0,1
"E00004582",279,250,218,208,3,3,4,0,0,0,0,0,0,4,28,21,18,3,6,2,0,1,6,3,1,1,0,1,7,2,5,7,2,2,2,0,0,3,0,0,2,0,1,0,7,0,0,0,3,0,1,2,3,1,1,1,0,0,1,0,1,0,12,5,5,0,0,6,1,0,1,3,0,3,3,0,0,0
"E00004583",373,295,244,223,4,16,1,0,0,0,0,0,0,17,34,33,18,3,5,3,3,1,3,15,0,7,1,7,1,0,1,30,0,4,0,2,2,26,1,8,10,0,7,0,24,1,0,1,0,0,0,0,21,17,3,0,1,0,2,0,2,0,19,9,7,2,3,4,3,0,3,5,0,5,5,0,0,0
"E00004584",367,310,241,233,2,3,3,0,0,0,0,0,0,23,46,31,21,3,2,10,1,2,3,10,0,2,0,8,15,1,14,14,3,2,1,1,0,9,0,4,3,0,2,0,22,7,3,4,4,0,2,2,4,2,1,0,0,1,7,2,5,0,16,6,6,0,0,9,1,1,0,5,0,5,2,3,0,0
"E00004585",260,217,191,179,3,5,4,0,0,0,0,0,0,7,19,15,10,1,4,2,0,1,2,5,0,1,0,4,4,2,2,12,0,5,2,2,1,7,1,0,3,1,2,0,13,2,2,0,2,0,0,2,5,1,2,2,0,0,4,0,4,0,7,1,1,0,1,3,2,0,2,11,0,11,5,6,0,0
"E00004586",247,209,168,157,3,5,3,0,0,0,0,0,0,5,36,36,21,9,3,3,0,1,5,15,2,7,1,5,0,0,0,6,0,1,0,0,1,5,0,1,1,0,3,0,23,5,3,2,3,1,0,2,11,10,1,0,0,0,4,1,3,0,5,2,2,0,1,2,0,0,0,4,0,4,2,2,0,0
"E00004587",264,217,191,184,1,4,2,0,0,0,0,0,0,5,21,16,8,2,4,1,0,1,0,8,2,3,0,3,5,2,3,13,0,1,0,0,1,12,0,5,2,0,5,0,16,0,0,0,5,4,0,1,7,3,1,1,1,1,4,2,2,0,12,5,5,0,0,2,5,1,4,6,0,6,3,3,0,0
"E00004588",322,272,220,199,5,9,7,0,0,0,1,0,1,8,42,38,31,6,4,6,2,4,9,7,0,1,0,6,4,0,4,9,1,2,0,0,2,3,0,0,0,1,2,3,11,1,1,0,7,0,0,7,2,0,1,0,0,1,1,0,1,0,21,10,9,1,1,8,2,1,1,9,0,9,4,5,0,0
"E00004589",277,233,211,195,0,10,6,0,0,0,0,0,0,5,17,15,14,2,6,3,0,1,2,1,0,0,0,1,2,2,0,12,1,3,2,0,1,8,1,5,0,0,2,0,12,3,0,3,0,0,0,0,9,7,0,0,1,1,0,0,0,0,12,5,3,2,1,2,4,0,4,8,0,8,5,3,0,0
"E00004590",215,188,156,144,4,4,4,0,0,0,0,0,0,6,26,20,14,6,2,3,1,0,2,6,0,2,0,4,6,2,4,13,0,6,0,4,2,7,0,2,3,1,1,0,9,4,3,1,2,0,2,0,1,0,1,0,0,0,2,0,2,0,5,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0
"E00004591",262,198,161,156,3,2,0,0,0,0,0,0,0,9,28,20,10,2,2,2,1,1,2,10,2,2,0,6,8,0,8,16,0,2,0,0,2,14,1,8,1,0,4,0,30,1,0,1,24,0,4,20,4,3,1,0,0,0,1,0,1,0,12,1,1,0,0,6,5,2,3,6,0,6,4,2,0,0
"E00004592",197,162,143,132,2,7,2,0,0,0,1,0,0,8,10,10,8,0,2,2,0,2,2,2,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,19,2,0,2,4,1,1,2,13,10,3,0,0,0,0,0,0,0,11,7,7,0,0,4,0,0,0,2,0,2,0,2,0,0
"E00004593",525,405,303,288,1,7,7,0,0,0,0,0,0,15,87,74,56,17,16,9,2,3,9,18,1,4,2,11,13,0,13,21,3,4,0,2,2,14,1,4,3,1,5,0,43,11,4,7,2,2,0,0,18,15,3,0,0,0,12,1,11,0,30,19,15,4,0,10,1,0,1,26,0,26,15,11,0,0
"E00004594",255,205,169,155,2,7,5,0,0,0,0,0,0,2,34,32,27,6,6,6,2,2,5,5,1,2,0,2,2,0,2,17,0,7,1,3,3,10,1,2,6,0,1,0,10,0,0,0,1,1,0,0,7,6,0,0,0,1,2,2,0,0,12,5,5,0,2,4,1,0,1,11,0,11,9,2,0,0
"E00004595",315,266,225,212,4,4,4,1,0,0,1,0,0,15,25,22,18,2,7,1,2,0,6,4,0,0,0,4,3,0,3,5,0,0,0,0,0,5,0,0,4,1,0,0,22,1,0,1,3,1,2,0,15,13,1,1,0,0,3,0,3,0,18,7,7,0,0,3,8,3,5,4,0,4,2,2,0,0
"E00004596",226,201,179,173,2,1,3,0,0,0,0,0,0,5,17,13,10,2,4,3,0,0,1,3,1,0,0,2,4,0,4,9,2,1,0,1,0,6,0,0,3,0,3,0,5,3,1,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,11,8,7,1,1,2,0,0,0,0,0,0,0,0,0,0
"E00004597",585,484,178,167,2,7,2,0,0,0,0,0,0,16,290,288,240,2,50,4,1,3,180,48,0,47,0,1,2,0,2,56,0,2,0,1,1,54,0,1,51,0,2,0,12,3,1,2,0,0,0,0,9,0,2,1,0,6,0,0,0,0,22,6,4,2,0,15,1,0,1,11,0,11,4,7,0,0
"E00004598",242,193,171,159,1,10,1,0,0,0,0,0,0,5,17,17,12,3,2,1,3,2,1,5,1,0,0,4,0,0,0,15,1,6,0,5,1,8,0,5,3,0,0,0,27,4,0,4,4,1,2,1,15,13,2,0,0,0,4,1,3,0,4,2,1,1,0,1,1,1,0,3,0,3,3,0,0,0
"E00004599",311,273,207,197,2,4,4,0,0,1,1,0,0,6,58,50,46,10,3,8,1,9,15,4,0,2,0,2,8,3,5,7,0,0,0,0,0,7,0,0,6,0,1,0,18,4,1,3,4,0,2,2,8,5,2,0,0,1,2,1,1,0,11,9,5,4,0,2,0,0,0,2,0,1,1,0,1,0
"E00004600",345,244,210,201,1,3,2,0,3,0,0,0,0,6,28,21,15,2,2,2,7,2,0,6,0,2,0,4,7,0,7,44,4,12,7,1,4,28,0,17,2,2,7,0,40,4,3,1,5,0,1,4,22,19,1,2,0,0,9,6,3,0,7,1,1,0,0,3,3,0,3,10,0,10,8,2,0,0
"E00004601",289,213,181,170,4,3,3,0,1,0,0,0,0,8,24,15,7,0,1,2,0,1,3,8,0,5,0,3,9,2,7,26,1,7,2,3,2,18,0,15,3,0,0,0,35,3,0,3,0,0,0,0,29,23,1,0,1,4,2,1,1,1,11,7,2,5,0,2,2,0,2,4,0,4,2,2,0,0
"E00004602",252,224,193,169,3,8,13,0,0,0,0,0,1,6,24,18,16,2,5,2,0,0,7,2,0,0,0,2,6,0,6,9,0,3,0,1,2,6,0,0,6,0,0,0,9,2,1,1,1,0,0,1,5,4,0,1,0,0,1,0,1,0,8,6,4,2,1,1,0,0,0,2,0,2,2,0,0,0
"E00004603",358,241,196,190,2,1,3,0,0,0,0,0,0,9,36,18,15,2,1,5,6,1,0,3,0,2,0,1,18,4,14,50,3,17,8,0,9,30,2,8,1,0,19,0,53,4,0,4,3,1,0,2,34,28,1,3,0,2,12,8,4,0,13,6,4,2,1,3,3,0,3,1,0,1,1,0,0,0
"E00004604",262,194,142,130,4,4,4,0,0,0,0,0,0,15,37,25,14,8,0,3,1,2,0,11,2,6,0,3,12,2,10,21,10,2,1,1,0,9,1,4,3,0,1,0,36,24,8,16,0,0,0,0,5,4,0,0,0,1,7,7,0,0,10,0,0,0,1,4,5,1,4,1,0,1,0,1,0,0
"E00004605",279,214,156,149,2,1,3,0,1,0,0,0,0,14,44,24,12,3,4,0,0,2,3,12,0,6,0,6,20,1,19,24,3,11,3,5,3,10,3,3,1,0,3,0,22,3,2,1,3,0,1,2,9,7,1,0,0,1,7,6,1,0,18,10,7,3,2,2,4,2,2,1,0,1,1,0,0,0
"E00004606",376,271,179,173,2,4,0,0,0,0,0,0,0,11,81,49,33,6,5,5,1,0,16,16,0,6,1,9,32,1,31,41,7,3,2,1,0,31,3,17,9,0,2,0,43,10,2,8,9,3,3,3,19,4,9,4,0,2,4,2,2,1,16,8,7,1,0,7,1,0,1,5,0,5,5,0,0,0
"E00004607",188,130,91,84,2,1,4,0,0,0,0,0,0,16,23,20,14,2,4,3,2,3,0,6,0,0,0,6,3,1,2,17,4,2,0,2,0,11,1,2,1,1,6,0,30,6,3,3,0,0,0,0,6,0,1,1,0,4,17,15,2,1,10,1,1,0,1,2,6,0,6,1,0,1,0,1,0,0
"E00004608",347,258,191,188,0,1,2,0,0,1,0,0,0,12,54,23,19,5,5,2,0,2,5,4,0,1,3,0,31,3,28,18,6,7,1,5,1,5,0,1,0,0,4,0,44,16,9,7,3,1,1,1,18,12,2,0,0,4,6,2,4,1,24,18,14,4,0,5,1,1,0,3,0,3,2,1,0,0
"E00004609",404,262,178,165,3,9,1,0,0,0,0,0,0,15,69,54,38,6,8,7,2,4,11,16,2,6,2,6,15,0,15,30,6,8,0,8,0,16,0,5,4,0,7,0,81,51,7,44,7,4,0,3,15,8,1,0,1,5,8,5,3,0,30,14,3,11,2,8,6,4,2,1,0,1,1,0,0,0
"E00004610",265,168,125,118,2,2,3,0,0,0,0,0,0,15,28,23,17,4,0,3,1,4,5,6,0,1,0,5,5,1,4,36,10,8,0,6,2,18,1,11,0,1,5,0,49,25,3,22,5,4,0,1,12,4,8,0,0,0,7,4,3,0,11,6,4,2,0,2,3,0,3,1,0,1,1,0,0,0
"E00004611",192,139,71,56,6,5,4,0,0,0,0,0,0,47,21,19,15,1,4,0,4,4,2,4,0,1,0,3,2,0,2,13,1,11,4,3,4,1,0,1,0,0,0,0,33,8,8,0,0,0,0,0,13,3,3,0,2,5,12,10,2,0,6,0,0,0,0,3,3,2,1,1,0,1,0,1,0,0
"E00004612",299,218,147,142,0,4,1,0,0,0,0,0,0,17,54,33,18,1,2,5,3,2,5,15,1,4,0,10,21,2,19,41,6,22,2,10,10,13,1,5,1,1,5,0,24,6,0,6,0,0,0,0,9,5,1,0,0,3,9,9,0,0,15,3,1,2,0,6,6,3,3,1,0,1,1,0,0,0
"E00004613",246,178,134,127,2,2,3,0,0,0,0,0,0,13,31,25,11,1,2,2,0,4,2,14,2,7,0,5,6,0,6,32,2,10,1,4,5,19,1,9,0,0,9,1,26,6,1,5,0,0,0,0,8,2,3,1,1,1,12,12,0,0,7,2,1,1,0,3,2,2,0,3,0,2,0,2,1,0
"E00004614",527,359,252,240,3,6,3,0,0,0,0,0,0,11,96,76,53,10,2,15,4,12,10,23,0,16,1,6,20,3,17,53,17,5,1,1,3,31,1,19,10,0,1,0,76,20,6,14,8,5,1,2,39,11,16,1,0,11,9,5,4,0,25,8,6,2,4,13,0,0,0,14,0,14,7,7,0,0
"E00004615",210,165,134,119,0,13,2,0,0,0,0,0,0,8,23,19,8,1,2,2,0,1,2,11,1,2,0,8,4,0,4,8,0,3,0,3,0,5,0,1,1,1,2,0,18,4,3,1,0,0,0,0,9,8,1,0,0,0,5,1,4,0,13,2,2,0,0,4,7,2,5,6,0,6,2,4,0,0
"E00004616",269,201,141,125,2,11,3,0,0,0,0,0,0,16,44,34,25,6,2,6,0,4,7,9,0,3,1,5,10,0,10,12,1,6,3,1,2,5,0,2,2,0,1,0,14,3,0,3,3,0,0,3,4,0,3,1,0,0,4,1,3,0,13,10,7,3,1,0,2,1,1,29,0,29,18,11,0,0
"E00004617",211,154,122,116,1,4,1,0,0,0,0,0,0,12,20,17,15,1,2,6,1,0,5,2,0,1,0,1,3,0,3,11,2,1,0,1,0,8,0,0,3,1,4,0,19,6,0,6,5,2,0,3,1,0,1,0,0,0,7,0,7,0,13,8,3,5,0,5,0,0,0,14,0,14,10,4,0,0
"E00004618",245,193,143,126,6,5,6,0,0,0,0,0,0,20,30,25,20,3,0,7,1,1,8,5,0,2,1,2,5,0,5,19,3,1,1,0,0,15,0,1,6,3,5,0,10,2,0,2,1,0,0,1,5,5,0,0,0,0,2,0,2,0,9,5,5,0,1,2,1,1,0,14,0,14,6,8,0,0
"E00004619",243,186,112,100,1,9,2,0,0,0,0,0,0,26,48,36,19,4,3,3,2,4,3,17,0,4,0,13,12,0,12,24,4,11,4,3,4,8,0,2,3,0,3,1,21,7,3,4,1,0,0,1,10,7,1,0,0,2,3,1,2,0,10,5,5,0,1,3,1,0,1,2,0,1,1,0,1,0
