"GeographyCode","QS103EW0001","QS103EW0002","QS103EW0003","QS103EW0004","QS103EW0005","QS103EW0006","QS103EW0007","QS103EW0008","QS103EW0009","QS103EW0010","QS103EW0011","QS103EW0012","QS103EW0013","QS103EW0014","QS103EW0015","QS103EW0016","QS103EW0017","QS103EW0018","QS103EW0019","QS103EW0020","QS103EW0021","QS103EW0022","QS103EW0023","QS103EW0024","QS103EW0025","QS103EW0026","QS103EW0027","QS103EW0028","QS103EW0029","QS103EW0030","QS103EW0031","QS103EW0032","QS103EW0033","QS103EW0034","QS103EW0035","QS103EW0036","QS103EW0037","QS103EW0038","QS103EW0039","QS103EW0040","QS103EW0041","QS103EW0042","QS103EW0043","QS103EW0044","QS103EW0045","QS103EW0046","QS103EW0047","QS103EW0048","QS103EW0049","QS103EW0050","QS103EW0051","QS103EW0052","QS103EW0053","QS103EW0054","QS103EW0055","QS103EW0056","QS103EW0057","QS103EW0058","QS103EW0059","QS103EW0060","QS103EW0061","QS103EW0062","QS103EW0063","QS103EW0064","QS103EW0065","QS103EW0066","QS103EW0067","QS103EW0068","QS103EW0069","QS103EW0070","QS103EW0071","QS103EW0072","QS103EW0073","QS103EW0074","QS103EW0075","QS103EW0076","QS103EW0077","QS103EW0078","QS103EW0079","QS103EW0080","QS103EW0081","QS103EW0082","QS103EW0083","QS103EW0084","QS103EW0085","QS103EW0086","QS103EW0087","QS103EW0088","QS103EW0089","QS103EW0090","QS103EW0091","QS103EW0092","QS103EW0093","QS103EW0094","QS103EW0095","QS103EW0096","QS103EW0097","QS103EW0098","QS103EW0099","QS103EW0100","QS103EW0101","QS103EW0102"
"E00004435",249,3,1,1,1,1,0,2,2,2,1,1,2,5,1,1,1,3,1,0,2,3,2,2,6,5,8,10,7,8,9,7,7,6,2,2,5,4,2,5,5,1,4,6,5,0,7,2,5,1,2,2,5,2,1,1,0,1,0,5,5,0,3,8,4,3,3,2,1,1,2,1,2,0,2,5,4,1,3,1,0,4,1,0,1,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"E00004436",333,10,1,3,3,3,2,2,1,4,0,3,3,2,1,1,2,0,1,2,0,4,0,2,8,5,6,5,5,7,8,4,6,7,10,13,7,8,8,1,4,8,4,2,3,2,4,2,0,2,3,1,3,3,7,4,4,5,3,7,2,8,7,3,5,7,11,3,3,0,1,3,5,6,1,5,4,3,2,4,2,3,2,1,2,2,1,3,0,1,0,1,1,0,0,0,2,0,0,0,0,0
"E00004437",260,2,3,2,5,2,5,3,4,3,5,1,4,3,1,2,1,0,3,1,2,2,1,3,2,2,0,4,5,8,3,2,2,13,4,6,3,2,7,7,7,3,10,5,5,4,7,4,6,1,2,3,0,4,2,5,1,1,6,5,1,0,2,1,3,1,2,0,2,3,3,1,6,2,3,2,1,0,0,0,2,1,1,1,1,1,3,0,0,2,1,2,0,0,0,0,0,2,0,0,1,0
"E00004438",229,6,1,1,5,1,4,1,2,1,1,0,0,0,0,0,1,0,2,1,2,4,4,1,8,8,10,8,8,8,11,6,6,5,6,5,10,9,4,6,7,4,2,3,1,5,6,2,1,2,0,1,1,0,2,0,0,1,1,1,1,3,2,0,1,1,2,1,1,1,1,3,1,1,0,1,0,0,0,0,0,2,3,1,0,1,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0
"E00004439",245,5,8,2,4,2,5,4,4,3,1,4,2,0,1,2,2,2,1,3,0,0,0,0,1,0,2,2,1,3,2,4,4,5,6,3,4,4,8,12,5,5,6,1,7,2,1,3,3,8,1,5,0,2,1,3,4,2,0,2,3,5,7,2,3,1,1,4,1,5,1,2,0,4,1,0,2,1,3,3,0,1,1,2,2,1,1,3,1,0,1,0,3,0,1,1,1,0,0,0,0,0
"E00004440",255,2,4,4,6,4,6,2,5,4,4,2,5,1,3,1,1,0,5,0,0,2,1,3,0,1,5,7,4,4,2,4,0,0,3,6,4,6,7,5,4,6,3,3,10,11,4,2,5,3,5,3,2,1,5,2,1,1,7,3,0,2,3,3,3,3,2,1,0,1,1,3,1,2,2,3,5,0,1,1,1,1,2,1,1,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0
"E00004441",265,8,2,9,4,5,1,3,1,1,1,1,1,0,0,2,1,1,1,0,2,3,1,0,7,5,8,11,5,7,12,10,9,8,5,4,8,1,7,6,4,4,1,4,2,3,1,5,4,2,3,8,0,3,4,2,3,2,4,2,1,2,5,3,3,4,0,1,1,0,2,3,2,1,2,3,2,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"E00004442",247,5,2,1,3,1,3,2,3,2,3,0,3,4,5,10,1,7,5,3,2,5,3,3,8,1,6,5,3,2,3,9,2,8,4,4,3,4,1,2,2,1,0,4,1,2,5,3,3,1,4,4,2,1,0,1,2,1,3,6,4,3,2,1,3,2,3,2,1,2,5,1,4,2,0,2,4,2,2,3,3,2,0,1,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0
"E00004444",432,9,5,12,5,5,11,10,10,7,11,9,6,9,6,7,6,3,4,6,5,3,8,3,10,7,10,10,13,12,17,8,11,9,6,4,10,6,9,9,9,6,6,2,2,3,6,6,3,1,4,6,11,3,1,4,1,1,4,0,1,4,6,0,1,1,2,2,2,0,3,2,5,1,3,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"E00004445",236,3,2,4,1,4,1,2,1,1,3,2,0,1,0,3,1,2,2,4,8,4,5,2,5,6,10,5,2,1,6,7,4,2,3,7,3,6,11,3,6,3,2,1,4,5,5,2,3,4,1,2,2,2,5,1,4,2,3,3,1,5,3,2,5,0,0,1,3,4,0,1,2,1,0,1,0,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
"E00004446",304,6,2,6,8,2,5,7,4,4,5,5,2,3,1,4,5,2,3,4,7,2,4,2,4,5,4,6,13,8,7,10,7,8,4,3,4,2,4,8,0,0,4,3,4,7,4,3,7,1,3,4,1,4,6,6,2,3,1,5,2,1,3,3,7,7,2,2,0,0,2,2,0,0,0,1,0,1,0,1,0,2,0,4,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"E00004447",106,2,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,3,0,0,0,2,2,4,1,1,2,1,2,2,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,3,0,2,3,2,4,1,2,3,2,5,7,2,1,1,2,3,4,1,2,1,0,0,2,3,1,0,2,2,1,0,0,0,0,0,0,0,0,0
"E00004448",334,6,8,3,3,3,2,4,0,4,5,6,4,2,6,2,3,5,0,2,4,5,3,3,8,2,4,7,7,3,11,8,6,6,3,8,9,7,5,12,1,13,2,10,9,3,3,4,6,3,2,4,7,4,1,2,3,2,3,4,5,1,4,4,2,5,2,3,1,2,1,2,3,2,4,0,3,2,0,1,0,0,3,0,1,1,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0
"E00004450",381,5,5,4,2,3,2,2,1,3,3,2,4,4,2,1,6,2,4,1,5,2,11,13,17,19,16,12,7,13,11,9,11,11,5,10,9,9,8,8,4,8,3,7,3,7,2,5,3,4,4,5,2,4,2,0,4,0,5,0,1,2,0,5,1,4,4,1,1,3,3,3,2,2,1,2,1,1,0,1,0,2,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"E00004451",263,2,4,4,4,2,2,2,2,3,2,0,1,1,1,1,4,4,4,8,3,1,6,1,2,5,5,6,4,7,3,5,7,4,3,7,8,4,2,7,7,3,7,3,3,5,3,4,2,4,3,2,3,2,1,0,7,6,1,2,4,4,6,4,3,2,0,3,3,2,0,2,2,2,1,2,1,0,1,4,0,0,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"E00004452",316,7,5,3,2,2,3,2,4,2,2,4,4,3,4,4,3,3,10,3,3,5,3,1,6,5,5,2,6,18,13,7,6,3,4,8,9,2,6,2,6,8,6,5,4,4,3,3,3,5,6,6,4,3,3,2,5,1,3,5,0,7,2,2,1,5,5,2,2,3,0,0,1,1,1,2,2,0,0,1,0,0,0,2,0,1,1,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0
"E00004453",409,7,3,10,2,9,5,4,7,2,4,5,6,5,8,6,7,6,8,8,10,4,12,10,7,10,5,3,8,7,6,8,8,5,7,8,6,2,3,10,9,4,4,5,6,3,8,8,7,5,5,2,2,3,6,2,7,6,2,6,2,2,4,2,2,0,3,1,2,3,1,1,0,2,2,1,2,3,4,1,3,5,3,1,4,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
"E00004454",473,9,5,9,7,5,8,8,8,9,9,7,11,14,8,5,4,8,10,8,2,4,4,8,8,10,12,16,5,8,7,11,7,7,6,5,6,6,7,7,2,12,8,10,7,6,6,5,8,5,10,10,9,4,0,5,8,2,6,3,3,0,6,3,1,1,3,3,1,1,2,2,1,3,1,1,2,3,2,1,0,2,0,1,0,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0
"E00004455",351,8,10,12,6,5,11,7,4,11,7,7,5,7,4,8,5,2,9,4,6,3,8,3,6,6,3,1,7,7,5,7,3,5,6,4,5,10,10,6,1,9,7,3,7,5,4,9,6,3,6,3,2,1,0,2,4,1,2,2,1,0,1,3,0,3,4,1,0,3,2,1,0,0,1,2,2,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004456",322,3,10,7,12,7,4,4,9,5,10,6,3,2,5,5,3,6,2,4,3,5,6,7,4,8,9,2,5,8,7,7,5,3,4,3,1,4,1,2,4,4,2,5,7,4,11,7,1,6,2,6,5,1,2,1,2,5,3,2,2,5,6,0,0,2,0,0,5,3,0,0,1,1,2,3,0,2,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"E00004457",246,10,6,5,5,5,0,1,2,0,1,1,0,0,0,0,2,1,3,3,3,1,1,0,2,1,2,2,3,6,8,6,6,6,10,9,7,7,9,5,3,4,6,3,3,4,1,3,4,5,1,1,1,5,5,2,3,11,1,0,1,3,2,2,5,3,0,2,4,3,1,1,1,2,0,2,1,0,0,0,0,0,1,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"E00004458",440,10,5,6,6,3,4,5,2,3,8,6,4,9,3,3,8,1,7,2,4,3,7,11,4,8,4,6,11,14,14,15,14,9,9,11,10,10,15,8,6,10,0,9,7,4,4,5,4,11,4,5,3,2,1,2,4,6,6,4,3,2,2,3,3,5,8,1,3,5,1,4,4,1,2,4,0,1,1,1,0,0,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00004459",310,6,4,6,3,9,3,4,5,7,8,6,9,2,1,7,3,6,1,1,1,2,4,1,3,2,2,3,5,5,4,9,0,5,5,6,12,4,4,6,9,7,4,2,3,6,3,2,5,1,1,3,7,6,3,4,0,1,0,1,1,1,4,3,1,4,3,3,1,3,2,7,1,8,1,3,2,1,0,0,3,0,3,1,4,3,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
"E00004460",220,5,4,4,2,8,3,5,4,4,2,7,1,5,4,2,2,2,3,1,1,2,1,3,4,1,2,6,4,4,2,6,6,3,1,2,2,3,5,8,0,2,6,4,4,5,2,1,1,2,1,2,2,2,3,1,4,1,2,3,2,2,4,1,1,2,0,1,2,2,0,0,0,1,2,0,1,4,0,1,1,0,2,0,1,0,1,0,2,1,3,0,1,0,0,0,0,0,0,0,0,0
"E00004461",388,8,8,4,9,11,2,6,5,4,9,5,7,7,9,10,4,5,3,8,6,2,15,10,9,7,11,4,10,9,9,5,5,2,11,4,5,6,4,12,8,3,4,3,7,1,6,4,6,4,3,5,1,6,1,3,8,1,1,5,3,2,4,0,1,5,1,2,2,1,0,2,1,0,0,1,0,2,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00004462",237,2,4,2,2,5,3,3,3,2,3,2,0,3,0,1,1,0,2,0,3,3,0,1,5,7,9,5,5,6,5,3,6,8,2,6,6,3,4,6,0,5,4,3,4,1,5,3,3,3,3,2,2,0,1,4,0,1,0,2,6,5,3,1,3,2,6,0,3,6,1,1,7,1,2,3,0,0,1,2,1,1,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
"E00004463",364,9,7,10,7,5,14,5,7,3,9,11,8,5,8,3,6,2,4,3,4,6,7,4,3,4,4,2,7,2,5,5,6,4,4,10,11,9,6,9,6,4,2,4,4,9,5,6,5,5,2,3,10,3,3,1,5,4,4,0,2,1,2,2,1,4,1,0,0,1,2,1,4,3,3,2,1,1,1,0,1,0,3,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"E00004464",110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,5,7,0,2,1,2,2,2,1,2,2,3,3,6,2,6,5,6,3,3,9,1,2,5,7,0,3,2,2,2,1,0,0,0,0,0,0,0,0,0
"E00004465",373,1,5,0,5,3,3,5,2,6,6,4,3,3,5,7,1,6,6,3,4,4,15,5,9,6,11,14,9,11,5,4,7,4,5,5,5,5,4,9,2,3,3,4,1,11,8,2,2,4,8,4,6,7,6,4,1,1,2,5,4,3,3,1,6,5,3,4,1,8,3,5,1,3,3,3,4,2,0,2,0,2,1,0,1,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"E00004466",220,3,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,5,0,1,6,12,9,8,5,10,12,13,15,8,11,6,10,6,6,4,4,2,1,3,0,2,1,0,1,2,1,2,1,0,1,0,3,1,2,1,0,0,0,2,0,4,2,1,0,1,0,0,1,2,1,0,1,3,1,2,6,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004467",304,1,4,2,3,3,3,5,2,2,1,6,4,5,3,5,2,0,4,3,5,11,11,6,6,4,7,6,7,3,3,7,6,4,6,3,9,5,3,5,3,8,7,4,2,5,5,4,0,1,0,2,1,7,2,1,2,4,5,4,3,2,2,5,3,2,3,2,3,1,1,7,4,4,1,1,1,5,0,3,1,1,0,0,2,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
"E00004468",516,12,7,11,16,7,13,15,11,9,10,14,11,8,5,3,4,11,5,4,11,12,12,11,13,10,19,9,10,10,8,4,5,4,8,12,13,2,8,10,10,5,7,11,6,4,2,4,4,6,6,8,6,0,4,3,1,5,3,2,2,1,4,0,0,3,1,3,1,2,3,0,2,3,4,4,1,3,0,2,1,2,1,1,1,1,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"E00004469",262,2,1,2,2,5,0,2,3,1,3,1,4,0,1,2,4,1,3,3,1,0,2,4,4,4,5,5,7,6,1,6,7,12,5,7,6,4,6,6,3,6,3,6,2,3,5,4,3,3,0,3,4,3,2,2,4,1,6,1,1,1,2,3,5,2,4,1,6,3,2,2,1,3,1,1,3,1,2,1,1,2,2,0,3,0,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0
"E00004470",329,6,6,3,3,2,4,7,2,2,2,1,4,3,5,2,1,4,6,1,6,2,1,8,10,13,13,13,14,8,8,8,3,4,4,10,7,5,7,4,3,7,4,8,10,3,3,1,1,3,9,6,2,3,2,2,3,4,2,0,4,1,1,1,5,1,0,1,4,2,1,2,2,2,1,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0
"E00004471",218,2,4,0,0,2,1,2,2,0,0,0,0,1,1,0,1,0,1,0,1,1,2,2,4,2,8,8,8,8,10,12,6,8,7,9,12,10,2,2,3,2,5,6,0,6,6,3,1,4,0,2,1,2,1,1,0,1,1,1,0,1,3,1,2,3,1,2,2,1,0,2,1,0,1,0,2,1,1,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0
"E00004472",356,3,2,0,2,3,1,8,3,4,1,3,3,7,1,5,2,5,4,4,1,5,6,12,14,12,12,7,9,9,8,9,4,5,6,6,6,7,6,8,11,7,5,7,4,2,1,5,9,5,4,4,3,4,3,2,4,4,4,2,4,4,4,7,5,2,1,0,2,2,0,1,1,1,1,3,2,0,2,2,0,1,1,2,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004473",240,2,2,1,4,0,0,4,0,4,3,1,2,3,0,2,2,1,1,3,3,2,0,2,2,1,3,4,3,7,4,4,10,5,9,3,4,5,3,4,2,3,4,1,5,3,5,1,4,4,8,3,3,1,5,2,1,5,1,5,1,1,3,2,6,1,1,0,1,1,3,0,1,4,0,3,1,0,3,1,9,2,1,2,2,2,1,3,1,2,0,0,0,0,0,0,1,1,0,0,0,1
"E00004474",362,7,3,4,4,3,3,1,2,3,5,2,2,1,1,3,1,2,1,1,1,3,8,5,11,10,4,9,11,12,18,12,10,9,10,12,13,7,4,6,6,7,6,4,4,5,7,8,5,2,6,4,3,3,3,1,1,4,1,1,1,5,1,5,2,3,3,4,4,1,2,1,3,2,1,1,2,3,3,2,1,1,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"E00004475",291,7,2,6,3,6,4,1,3,5,3,3,11,3,2,7,2,2,4,3,6,7,4,10,6,7,7,6,4,0,9,5,8,7,5,2,4,5,6,3,3,4,5,8,3,4,3,6,8,3,1,2,5,5,0,2,2,0,2,0,4,0,0,2,0,4,0,4,3,4,0,0,1,0,2,0,4,0,1,3,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00004476",352,4,4,7,4,5,7,6,8,12,6,8,7,11,2,7,6,7,3,7,3,7,3,2,7,3,4,3,3,3,9,8,8,7,4,7,3,7,9,4,5,5,4,4,7,8,0,4,3,4,0,7,6,5,4,2,1,5,1,3,2,3,0,2,5,4,1,1,0,0,1,1,2,2,0,1,1,2,1,4,1,4,1,2,0,4,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0
"E00004477",298,3,4,1,2,4,1,1,1,1,1,0,1,1,1,0,1,0,0,4,0,1,2,3,6,9,5,10,12,8,10,7,12,17,14,11,11,4,7,6,4,8,6,4,5,1,1,3,3,2,1,1,1,3,2,1,1,5,1,6,2,1,3,3,1,1,0,2,4,5,1,1,1,1,2,1,4,5,0,5,5,2,0,2,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
"E00004478",438,4,5,3,1,5,3,1,2,2,1,3,4,9,2,6,3,2,3,7,4,5,8,17,11,13,18,13,18,18,12,20,17,12,16,9,14,16,9,6,6,8,4,8,2,5,6,2,2,3,5,2,2,5,0,5,4,4,3,1,2,0,5,3,5,4,2,1,1,1,0,0,1,4,1,1,1,0,0,1,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"E00004479",294,2,2,2,2,1,1,6,3,5,1,6,1,1,3,3,3,2,6,2,0,1,2,5,11,8,11,10,6,9,12,11,5,8,11,4,8,4,9,8,3,3,3,6,2,1,3,4,2,2,5,2,3,5,1,1,2,1,2,2,4,0,3,3,2,5,0,4,0,2,1,0,0,2,0,1,0,0,1,0,5,1,1,2,0,1,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
"E00004480",243,2,2,2,2,3,0,1,1,3,0,1,0,0,0,0,0,1,1,1,5,6,5,4,0,3,7,9,4,8,8,7,9,4,7,4,0,4,5,6,8,1,3,8,4,3,2,3,1,2,3,1,5,5,3,3,3,0,5,2,0,4,2,0,6,1,2,3,2,1,0,2,2,1,0,0,0,0,3,2,2,0,2,7,2,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0
"E00004481",313,3,4,4,5,4,3,2,8,2,10,3,5,5,4,7,2,8,1,1,5,2,4,7,6,4,3,4,3,4,2,0,9,2,1,5,0,2,2,7,6,5,6,2,10,6,8,9,2,4,7,8,0,4,5,6,2,3,8,5,4,6,3,1,2,3,1,6,1,0,3,0,1,2,2,1,0,1,5,1,0,2,1,0,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00004482",293,1,5,1,6,2,1,2,4,2,0,3,3,1,4,5,7,4,6,4,2,1,1,4,6,4,4,8,1,2,9,5,7,4,8,2,2,3,3,2,4,5,7,3,4,4,8,6,2,3,5,8,6,4,4,3,4,3,2,5,1,6,5,5,4,2,2,4,6,3,1,2,5,1,2,4,1,1,2,0,0,1,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004483",284,3,7,1,4,2,4,4,3,2,4,1,1,0,1,0,3,3,5,6,4,0,0,0,0,6,5,4,5,4,8,7,7,5,5,6,3,7,10,10,3,4,6,4,5,7,5,3,2,5,2,6,4,3,1,3,3,1,4,4,4,4,3,3,4,2,4,2,2,1,3,4,1,3,0,3,0,2,2,0,1,3,3,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004484",299,2,2,8,3,5,3,5,4,4,7,8,3,1,2,4,1,2,1,2,3,2,4,2,1,5,4,10,8,8,4,5,4,5,3,4,3,7,8,12,5,5,4,7,8,4,2,4,4,3,5,2,2,2,5,2,2,7,5,3,2,7,0,7,4,2,3,1,4,4,4,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0
"E00004485",274,3,2,5,2,2,1,0,4,3,5,2,2,2,9,4,2,6,5,1,3,2,1,1,1,3,9,2,5,4,3,3,13,6,3,6,7,6,3,5,2,2,8,3,4,7,3,5,8,7,3,2,4,2,7,3,5,2,3,2,3,2,1,2,4,3,1,3,0,3,2,5,1,0,1,1,2,2,0,1,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"E00004486",276,3,1,2,4,0,1,3,2,1,3,4,1,5,1,1,8,2,7,1,5,3,0,2,6,3,4,3,6,5,3,3,2,7,2,3,2,4,1,3,6,2,4,5,3,7,4,2,6,4,6,7,6,4,5,4,7,3,1,4,3,1,0,2,7,5,0,8,2,4,5,2,1,4,3,4,2,1,0,1,0,1,0,1,2,3,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0
"E00004487",213,5,0,1,3,0,1,3,5,1,3,1,1,0,2,3,2,1,0,1,0,3,0,6,3,2,7,6,5,5,7,6,3,6,4,5,4,2,2,3,3,1,6,1,3,4,5,4,2,3,4,4,6,6,2,2,0,2,1,3,2,4,1,5,3,2,0,2,3,4,0,3,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"E00004488",211,0,3,1,5,2,6,1,5,3,5,5,2,8,3,7,7,5,3,3,1,4,1,2,0,2,1,2,3,2,2,1,1,0,2,2,0,1,2,2,2,5,5,6,2,3,6,3,4,1,2,4,5,0,2,4,5,1,3,2,1,4,0,3,2,1,1,0,3,2,4,0,2,0,1,2,3,0,3,0,0,1,2,2,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00004489",284,3,5,5,7,4,2,0,2,2,3,3,4,4,3,4,4,2,2,2,3,2,3,3,3,7,8,5,5,2,4,3,1,5,1,6,5,5,5,8,3,2,5,5,6,1,6,1,11,3,4,3,4,5,8,2,5,3,2,2,5,4,5,2,4,3,3,3,0,1,3,3,2,2,0,2,2,3,0,1,1,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"E00004490",247,3,7,1,3,2,1,2,1,3,1,1,5,1,1,4,6,3,5,6,3,6,12,8,8,5,7,5,5,8,6,2,5,4,3,2,4,2,5,5,1,3,2,4,3,4,4,4,3,6,1,3,4,1,1,2,4,1,1,0,0,2,3,1,1,1,4,1,1,0,2,2,5,0,2,0,2,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"E00004491",301,4,3,3,5,3,6,2,2,5,2,4,2,3,2,2,2,3,0,2,2,3,4,8,6,5,8,7,3,7,4,5,5,3,4,1,2,4,3,4,6,6,4,5,6,3,3,2,3,4,5,7,1,2,3,1,9,1,8,3,2,2,1,1,4,2,4,5,0,0,5,6,3,4,1,5,0,2,3,3,2,4,1,0,3,0,1,0,2,4,1,1,2,0,1,0,0,1,0,0,0,0
"E00004492",325,4,5,4,4,8,0,2,4,7,5,1,4,5,5,4,4,2,3,3,0,2,1,1,1,2,4,3,2,3,3,7,4,4,2,0,2,3,2,5,13,5,3,3,5,5,6,8,4,2,6,7,5,7,6,4,4,6,6,6,4,3,8,2,5,5,14,10,1,5,6,3,5,2,3,0,3,1,4,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004493",229,4,4,4,6,10,1,1,2,1,1,0,0,0,20,0,2,1,0,1,3,0,5,1,0,2,0,3,5,3,5,4,6,9,2,4,8,8,6,5,8,8,9,10,3,6,2,4,0,2,2,3,3,3,0,1,2,0,0,0,1,2,3,0,0,1,0,0,1,1,1,1,0,2,1,0,1,1,2,1,0,2,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E00004494",393,2,5,2,1,4,1,2,1,2,5,5,11,2,4,2,4,1,3,1,2,4,3,1,5,8,6,2,8,6,9,3,10,9,11,10,2,4,8,4,9,8,6,6,7,4,13,6,1,8,5,10,2,3,4,6,3,2,8,5,7,7,6,4,2,11,5,10,1,6,2,4,2,2,0,1,5,4,1,2,0,5,4,1,2,3,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00004495",256,1,2,1,0,1,2,2,1,1,1,4,1,2,5,3,2,5,2,0,1,0,3,5,0,1,3,1,4,2,3,1,2,6,4,3,3,2,2,3,8,1,3,2,1,5,2,9,2,4,2,4,3,6,3,1,5,4,5,4,5,6,3,5,5,3,1,3,3,6,2,8,1,5,4,2,1,1,0,2,2,8,2,4,3,4,2,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0
"E00004496",343,2,6,5,3,7,4,0,4,2,4,0,3,3,2,3,2,3,5,1,2,0,1,1,3,1,6,3,1,12,2,2,7,5,6,3,1,2,1,4,9,9,5,3,7,4,4,5,4,10,4,3,10,1,4,5,2,7,6,6,4,5,7,3,10,6,8,5,5,8,2,3,1,4,4,6,5,1,3,2,6,2,3,1,3,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0
"E00004497",260,3,10,6,5,2,3,3,4,4,2,2,3,1,4,3,2,2,2,0,1,3,2,6,4,1,3,3,5,3,5,2,6,5,6,5,6,5,2,4,5,11,4,7,3,10,3,3,3,2,2,3,5,2,4,2,7,7,3,2,2,1,2,1,1,1,2,1,2,1,2,1,1,3,0,2,1,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004498",332,4,3,6,5,4,5,7,13,4,7,5,2,8,4,3,4,2,4,1,5,0,1,6,3,3,4,6,4,5,5,8,8,3,7,8,9,6,8,6,9,6,4,4,4,2,7,6,5,2,7,7,3,4,3,2,6,4,3,2,1,2,1,2,1,1,2,2,7,1,0,3,1,6,3,0,0,1,1,3,2,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
