OPR_DESC_TXT,BUS_SVC_NO_TXT,BUS_DIRCTN_TXT,BUS_ROUTE_SEQ_NUM,RD_NAM,BUS_STOP_DESC_TXT,OP_HR_1_TXT,OP_HR_2_TXT,ORIG_DEST_TXT,FARE_TXT,SVC_IND_CD,LATTD_TXT,LONGTD_TXT,BUS_STOP_CD,NO_SVC_IND,WEBSITE_TXT,CONTACT_TXT
"SBS Transit Ltd","539","1","9","Robinson Road","Bus stop after Capital Tower","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","1.27782595360790","103.84810117197290","03111","N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"SBS Transit Ltd","539","1","9","Pasir Ris Drive 1","Block 541","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","1.36944854648197","103.95130450100082",,"N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"SBS Transit Ltd","539","1","10","Robinson Road","Bus stop opposite The Ogilvy Centre","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","1.27992132484601","103.84938031677060","03071","N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"SBS Transit Ltd","539","1","10","Pasir Ris Drive 1","Aft Pasir Ris Central","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","1.37116337071002","103.94838105732450",,"N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"SBS Transit Ltd","539","1","11","Robinson Road","Bus stop opposite AIA Tower","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","1.28207492207952","103.85086074925066","03031","N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"SBS Transit Ltd","539","1","11","Tampines Expressway","Express","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","0.00000000000000","0.00000000000000",,"N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"SBS Transit Ltd","539","1","12","Fullerton Road","Bus stop outside Fullerton Square","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","1.28559758900000","103.85333600000000","03011","N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"SBS Transit Ltd","539","1","12","Pan-Island Expressway","At Track 33 Int","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","0.00000000000000","0.00000000000000",,"N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"SBS Transit Ltd","539","1","13","East Coast Parkway","Express","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","0.00000000000000","0.00000000000000",,"N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"SBS Transit Ltd","539","1","14","Prince Edward Road","Express","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","0.00000000000000","0.00000000000000",,"N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"SBS Transit Ltd","539","1","15","Robinson Road","After Capital Tower","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","1.27782595360790","103.84810117197290",,"N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"SBS Transit Ltd","539","1","16","Robinson Road","Opposite The Ogilvy Centre","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","1.27992132484601","103.84938031677060",,"N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"SBS Transit Ltd","539","1","17","Robinson Road","Opposite AIA Tower","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","1.28207492207952","103.85086074925066",,"N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"SBS Transit Ltd","539","1","18","Fullerton Road","Fullerton Square","7.35am and 7.45am (2 trips, Monday to Friday)",,"Pasir Ris Drive 4 to Fullerton Road Via Robinson Road","$3.80","PREMIUM","1.28559758918260","103.85333597704485",,"N","Website: http://www.sbstransit.com.sg/transport/premium.aspx","Email: crc@sbstransit.com.sg Phone: 1800-287 2727"
"Bus-Plus Services Pte Ltd","541","1","1","Bayshore Road","Outside Costa Del Sol","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.31223300000000","103.94054900000000",,"N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","2","Bayshore Road","Outside Bayshore Park","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.31172000000000","103.93800800000000",,"N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","3","Bayshore Road","Outside The Bayshore","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.31228300000000","103.93919200000000",,"N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","4","Upper East Coast Road","Bus stop outside East Coast Ville","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.31453305600000","103.93750500000000","94029","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","5","Upper East Coast Road","Bus stop opposite Evergreen Avenue","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.31428516100000","103.93574950000000","94019","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","6","Bedok South Avenue 1","Bus stop opposite Eastern Lagoon II","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.31277833400000","103.93415830000000","93131","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","7","Marine Parade Road","Bus stop outside Lagoon View","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.31073016700000","103.93298580000000","93049","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","8","Marine Parade Road","Bus stop outside Laguna Park","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.30958474800000","103.92954150000000","93039","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","9","Marine Parade Road","Bus stop outside Mandarin Gardens","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.30851455800000","103.92471050000000","93029","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","10","Marine Parade Road","Bus stop outside Neptune Court","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.30787614400000","103.92111720000000","93019","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","11","Marine Parade Road","Bus stop outside Blk 57","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.30657806900000","103.91487670000000","92079","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","12","Marine Parade Road","Bus stop between Blocks 72/74","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.30425139800000","103.90773350000000","92059","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","13","Marine Parade Road","Bus stop outside Parkway Parade","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.30300441500000","103.90595690000000","92049","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","14","Amber Road","Bus stop outside Amber Garden","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.30178441800000","103.90095250000000","92241","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","15","Nicoll Highway","Bus stop opposite Golden Mile Tower","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.30070547633658","103.86336013257065","80169","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","16","Nicoll Highway","Bus stop outside Suntec City","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.29596231700000","103.85795170000000","80159","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","17","Nicoll Highway","Bus stop outside One Raffles Link","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.29184407400000","103.85534330000000","02119","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","18","Collyer Quay","Bus stop outside Clifford Pier","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.28424500000000","103.85310810000000","03019","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","19","Raffles Quay","Bus stop outside One Raffles Quay","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.28097649600000","103.85135650000000","03059","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","20","Shenton Way","Bus stop outside UIC Building","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.27807003500000","103.84956720000000","03129","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","21","Shenton Way","Bus stop opposite Temasek Tower","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.27543295900000","103.84786230000000","03217","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","1","22","Shenton Way","Bus stop opposite MAS Building","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.27411665200000","103.84687810000000","03218","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","2","1","Anson Road","Bus stop outside Hub Synergy Point","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.27397836900000","103.84489560000000","03222","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","2","2","Anson Road","Bus stop outside International Plaza","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.27570339500000","103.84632470000000","03223","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
"Bus-Plus Services Pte Ltd","541","2","3","Robinson Road","Bus stop opposite SIA Building","Morning: 7.10am to 9.10am from 1st stop (Mondays to Fridays excluding public holidays)","Evening: 5.15pm to 8.05pm from 1st stop (Mondays to Fridays excluding public holidays)","Bayshore Park to Shenton Way","Morning Fare: $5.50; Intra-CBD: $2.00 Evening Fare: $5.00; Intra-CBD: $2.00","PREMIUM","1.27782595360790","103.84810117197290","03111","N","http://www.busplus.com.sg/serv_schedule.htm","Email: busplus@smrt.com.sg Phone: 6481 0166"
